setup,eval_split,eval_distribution,model,threshold_policy,seeds,n_mean,threshold_source,external_tta_domain_norm,accuracy_mean,accuracy_std,accuracy_mean_std,precision_mean,precision_std,precision_mean_std,recall_mean,recall_std,recall_mean_std,f1_mean,f1_std,f1_mean_std,specificity_mean,specificity_std,specificity_mean_std,auc_mean,auc_std,auc_mean_std,sensitivity_at_90_specificity_mean,sensitivity_at_90_specificity_std,sensitivity_at_90_specificity_mean_std,sensitivity_at_95_specificity_mean,sensitivity_at_95_specificity_std,sensitivity_at_95_specificity_mean_std,brier_mean,brier_std,brier_mean_std,ece_mean,ece_std,ece_mean_std,threshold_mean,threshold_std,threshold_mean_std,auc_ci95_low,auc_ci95_high,auc_ci95,f1_ci95_low,f1_ci95_high,f1_ci95,recall_ci95_low,recall_ci95_high,recall_ci95,specificity_ci95_low,specificity_ci95_high,specificity_ci95
AIROGS_ORIGA,external_ACRIMA_natural,natural,convnext_tiny_global,youden,3,705.0,development_validation_only,True,0.5645390070921986,0.023350464727878446,0.565 +/- 0.023,0.7350338950733404,0.06081041340778732,0.735 +/- 0.061,0.3686868686868687,0.12012878679056864,0.369 +/- 0.120,0.47860108047715616,0.10156195024183226,0.479 +/- 0.102,0.8155339805825242,0.10290040838566114,0.816 +/- 0.103,0.5893168470029312,0.033421547049855886,0.589 +/- 0.033,0.28114478114478114,0.020254561305582425,0.281 +/- 0.020,0.21548821548821548,0.01826812661128847,0.215 +/- 0.018,0.26686759113772257,0.01880205429063265,0.267 +/- 0.019,0.15962566258495864,0.0697820621966531,0.160 +/- 0.070,0.4693333333333333,0.07739078325830108,0.469 +/- 0.077,0.5633495029155482,0.6136747956389697,0.563-0.614,0.45950957929485536,0.5170960835422039,0.460-0.517,0.3406498485129537,0.39865996649916247,0.341-0.399,0.78969411938972,0.8430196483971044,0.790-0.843
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,morfnet_full,f1,3,80.0,development_validation_only,True,0.7958333333333334,0.040181878170803965,0.796 +/- 0.040,0.9222222222222222,0.039081903277076994,0.922 +/- 0.039,0.6499999999999999,0.1089724735885168,0.650 +/- 0.109,0.7573133009279717,0.0692444081857202,0.757 +/- 0.069,0.9416666666666668,0.038188130791298645,0.942 +/- 0.038,0.8651041666666667,0.017185605956245284,0.865 +/- 0.017,0.7333333333333334,0.014433756729740658,0.733 +/- 0.014,0.6666666666666666,0.08036375634160797,0.667 +/- 0.080,0.18193800793893997,0.030384712361064995,0.182 +/- 0.030,0.19040824572245277,0.03856010222517817,0.190 +/- 0.039,0.3633333333333333,0.1338220211076388,0.363 +/- 0.134,0.8056189687991028,0.9014865076691508,0.806-0.901,0.6920563051375195,0.8260046517637938,0.692-0.826,0.5640990308903695,0.7429947575360419,0.564-0.743,0.8934426229508197,0.9802099686028257,0.893-0.980
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,morfnet_no_bio,f1,3,80.0,development_validation_only,True,0.7708333333333334,0.019094065395649326,0.771 +/- 0.019,0.9161967065192872,0.042211509641194904,0.916 +/- 0.042,0.6,0.07500000000000001,0.600 +/- 0.075,0.721751820797709,0.041846057734811426,0.722 +/- 0.042,0.9416666666666665,0.038188130791298645,0.942 +/- 0.038,0.8395833333333332,0.01985625426240642,0.840 +/- 0.020,0.6750000000000002,0.024999999999999967,0.675 +/- 0.025,0.625,0.025000000000000022,0.625 +/- 0.025,0.19689088038733948,0.0077874613203325485,0.197 +/- 0.008,0.19414990743001304,0.006859065788039277,0.194 +/- 0.007,0.37666666666666665,0.0880814017448254,0.377 +/- 0.088,0.7811409906070188,0.889752886399543,0.781-0.890,0.6443826473859844,0.7893385490753912,0.644-0.789,0.5045494149863082,0.6907724628312862,0.505-0.691,0.8986743896750117,0.9823823940381928,0.899-0.982
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,convnext_tiny_peri,f1,3,80.0,development_validation_only,True,0.7708333333333334,0.040181878170804,0.771 +/- 0.040,0.8416666666666668,0.029087599340168135,0.842 +/- 0.029,0.6666666666666666,0.08036375634160797,0.667 +/- 0.080,0.7425272331154685,0.057249877914490155,0.743 +/- 0.057,0.875,0.025000000000000022,0.875 +/- 0.025,0.8264583333333334,0.026773670407385895,0.826 +/- 0.027,0.6583333333333333,0.09464847243000452,0.658 +/- 0.095,0.5083333333333334,0.08779711460710615,0.508 +/- 0.088,0.17864707026941082,0.020472541959568304,0.179 +/- 0.020,0.12072118123372395,0.03292381559878408,0.121 +/- 0.033,0.40333333333333327,0.012583057392117897,0.403 +/- 0.013,0.7641157822989024,0.8681092257953619,0.764-0.868,0.6822351322427764,0.8035714285714286,0.682-0.804,0.5850762300762301,0.7490345528455284,0.585-0.749,0.8137465510445409,0.9291573660714285,0.814-0.929
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,convnext_tiny_disc,f1,3,80.0,development_validation_only,True,0.7125,0.02165063509461102,0.713 +/- 0.022,0.8504428904428906,0.03791637367808461,0.850 +/- 0.038,0.5166666666666667,0.0381881307912987,0.517 +/- 0.038,0.642063313031055,0.032388270559471924,0.642 +/- 0.032,0.9083333333333333,0.028867513459481315,0.908 +/- 0.029,0.8044791666666665,0.040529133682862505,0.804 +/- 0.041,0.5583333333333333,0.06291528696058958,0.558 +/- 0.063,0.4583333333333333,0.08036375634160799,0.458 +/- 0.080,0.20420482622769973,0.013243170752906342,0.204 +/- 0.013,0.16366856892903647,0.0333379925823772,0.164 +/- 0.033,0.37666666666666665,0.04725815626252607,0.377 +/- 0.047,0.7374867755889097,0.8457116422395544,0.737-0.846,0.5579860793112922,0.7194746543778802,0.558-0.719,0.4220939998656185,0.6051543346625313,0.422-0.605,0.8576492537313433,0.9628138528138528,0.858-0.963
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,convnext_tiny_global,f1,3,80.0,development_validation_only,True,0.7041666666666666,0.0314576434802948,0.704 +/- 0.031,0.8756613756613757,0.08411700050573884,0.876 +/- 0.084,0.4833333333333334,0.07637626158259735,0.483 +/- 0.076,0.618173555459493,0.057710263930630196,0.618 +/- 0.058,0.9249999999999999,0.06614378277661476,0.925 +/- 0.066,0.8019791666666668,0.025701739767637045,0.802 +/- 0.026,0.5499999999999999,0.043301270189221905,0.550 +/- 0.043,0.45,0.06614378277661477,0.450 +/- 0.066,0.20369302217538157,0.016384681169765294,0.204 +/- 0.016,0.1377232869466146,0.03826141324206499,0.138 +/- 0.038,0.4366666666666666,0.06658328118479391,0.437 +/- 0.067,0.728908831921368,0.8462883441091954,0.729-0.846,0.5321493313267435,0.6984924432292853,0.532-0.698,0.3953983800314076,0.576271186440678,0.395-0.576,0.870121052631579,0.9692471590909091,0.870-0.969
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,efficientnet_v2_s_global,f1,3,80.0,development_validation_only,True,0.7666666666666666,0.019094065395649326,0.767 +/- 0.019,0.8562485065710872,0.07224459869596599,0.856 +/- 0.072,0.65,0.06614378277661478,0.650 +/- 0.066,0.7350325977457186,0.026481943230807055,0.735 +/- 0.026,0.8833333333333334,0.07637626158259729,0.883 +/- 0.076,0.7985416666666666,0.014837443835894833,0.799 +/- 0.015,0.6833333333333332,0.014433756729740593,0.683 +/- 0.014,0.5416666666666666,0.08779711460710615,0.542 +/- 0.088,0.20608480264199894,0.016401119427165812,0.206 +/- 0.016,0.19166857401529946,0.04423038652932031,0.192 +/- 0.044,0.3899999999999999,0.03968626966596887,0.390 +/- 0.040,0.7274795291929844,0.8422926013670889,0.727-0.842,0.6632273521469794,0.7981193514088252,0.663-0.798,0.5601637931034483,0.7340446127946126,0.560-0.734,0.8253968253968254,0.9357798165137615,0.825-0.936
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,morfnet_full,high_sensitivity_90,3,80.0,development_validation_only,True,0.7916666666666666,0.02602082499332669,0.792 +/- 0.026,0.880892255892256,0.0071795968473198305,0.881 +/- 0.007,0.6749999999999999,0.06614378277661476,0.675 +/- 0.066,0.7629054120569148,0.041120505135706,0.763 +/- 0.041,0.9083333333333333,0.014433756729740658,0.908 +/- 0.014,0.8651041666666667,0.017185605956245284,0.865 +/- 0.017,0.7333333333333334,0.014433756729740658,0.733 +/- 0.014,0.6666666666666666,0.08036375634160797,0.667 +/- 0.080,0.18193800793893997,0.030384712361064995,0.182 +/- 0.030,0.19040824572245277,0.03856010222517817,0.190 +/- 0.039,0.26133333333333336,0.0410528115155751,0.261 +/- 0.041,0.8030212889897824,0.9020705508493886,0.803-0.902,0.6975491949910555,0.8258233117483811,0.698-0.826,0.5898868110236221,0.7595183813052151,0.590-0.760,0.8596508843747587,0.956537356321839,0.860-0.957
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,morfnet_no_bio,high_sensitivity_90,3,80.0,development_validation_only,True,0.7708333333333334,0.019094065395649326,0.771 +/- 0.019,0.9061234464460272,0.04333941184952844,0.906 +/- 0.043,0.6083333333333333,0.07637626158259735,0.608 +/- 0.076,0.7244256175891528,0.04262423561598817,0.724 +/- 0.043,0.9333333333333332,0.038188130791298645,0.933 +/- 0.038,0.8395833333333332,0.01985625426240642,0.840 +/- 0.020,0.6750000000000002,0.024999999999999967,0.675 +/- 0.025,0.625,0.025000000000000022,0.625 +/- 0.025,0.19689088038733948,0.0077874613203325485,0.197 +/- 0.008,0.19414990743001304,0.006859065788039277,0.194 +/- 0.007,0.3266666666666667,0.06885734044626857,0.327 +/- 0.069,0.7875962975543478,0.8857065984462619,0.788-0.886,0.6500973337933074,0.7938493237115027,0.650-0.794,0.5198682961556716,0.6898540583766493,0.520-0.690,0.8858881189792124,0.9743680596142607,0.886-0.974
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,convnext_tiny_peri,high_sensitivity_90,3,80.0,development_validation_only,True,0.7416666666666667,0.019094065395649316,0.742 +/- 0.019,0.7459349593495935,0.012693085362598382,0.746 +/- 0.013,0.7333333333333334,0.0520416499866533,0.733 +/- 0.052,0.7388997184318823,0.027499150412459046,0.739 +/- 0.027,0.75,0.025000000000000022,0.750 +/- 0.025,0.8264583333333334,0.026773670407385895,0.826 +/- 0.027,0.6583333333333333,0.09464847243000452,0.658 +/- 0.095,0.5083333333333334,0.08779711460710615,0.508 +/- 0.088,0.17864707026941082,0.020472541959568304,0.179 +/- 0.020,0.12072118123372395,0.03292381559878408,0.121 +/- 0.033,0.3426666666666667,0.022030282189144428,0.343 +/- 0.022,0.7642813102255365,0.8682366750896162,0.764-0.868,0.6666666666666666,0.7983377751626748,0.667-0.798,0.6460884469182732,0.8127667682926829,0.646-0.813,0.6752142386288728,0.8300910232266164,0.675-0.830
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,convnext_tiny_disc,high_sensitivity_90,3,80.0,development_validation_only,True,0.7374999999999999,0.012500000000000011,0.737 +/- 0.013,0.8150072150072151,0.0369904068571708,0.815 +/- 0.037,0.6166666666666667,0.028867513459481315,0.617 +/- 0.029,0.7013084685929166,0.013884270549473231,0.701 +/- 0.014,0.8583333333333333,0.0381881307912987,0.858 +/- 0.038,0.8044791666666665,0.040529133682862505,0.804 +/- 0.041,0.5583333333333333,0.06291528696058958,0.558 +/- 0.063,0.4583333333333333,0.08036375634160799,0.458 +/- 0.080,0.20420482622769973,0.013243170752906342,0.204 +/- 0.013,0.16366856892903647,0.0333379925823772,0.164 +/- 0.033,0.33466666666666667,0.03607399802258313,0.335 +/- 0.036,0.7415226665015645,0.8496249668930128,0.742-0.850,0.6307002439374373,0.7659728122344944,0.631-0.766,0.5243675889328063,0.701687181663837,0.524-0.702,0.7850677339901477,0.9138582677165354,0.785-0.914
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,convnext_tiny_global,high_sensitivity_90,3,80.0,development_validation_only,True,0.6875,0.04330127018922197,0.688 +/- 0.043,0.7444804295281496,0.1184005876007172,0.744 +/- 0.118,0.6083333333333334,0.09464847243000458,0.608 +/- 0.095,0.6593982149537705,0.036457923312840285,0.659 +/- 0.036,0.7666666666666666,0.15069284433354274,0.767 +/- 0.151,0.8019791666666668,0.025701739767637045,0.802 +/- 0.026,0.5499999999999999,0.043301270189221905,0.550 +/- 0.043,0.45,0.06614378277661477,0.450 +/- 0.066,0.20369302217538157,0.016384681169765294,0.204 +/- 0.016,0.1377232869466146,0.03826141324206499,0.138 +/- 0.038,0.3666666666666667,0.047721413781795424,0.367 +/- 0.048,0.7337043688252944,0.8404961158645341,0.734-0.840,0.5823389675650982,0.733486171761281,0.582-0.733,0.5160210669384981,0.6939971751412429,0.516-0.694,0.6970810344827586,0.8376290925071412,0.697-0.838
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,efficientnet_v2_s_global,high_sensitivity_90,3,80.0,development_validation_only,True,0.7791666666666667,0.014433756729740658,0.779 +/- 0.014,0.86563122262047,0.06313234934544319,0.866 +/- 0.063,0.6666666666666666,0.03818813079129865,0.667 +/- 0.038,0.7511662345549249,0.008140599722236092,0.751 +/- 0.008,0.8916666666666666,0.06291528696058958,0.892 +/- 0.063,0.7985416666666666,0.014837443835894833,0.799 +/- 0.015,0.6833333333333332,0.014433756729740593,0.683 +/- 0.014,0.5416666666666666,0.08779711460710615,0.542 +/- 0.088,0.20608480264199894,0.016401119427165812,0.206 +/- 0.016,0.19166857401529946,0.04423038652932031,0.192 +/- 0.044,0.38133333333333336,0.05896891836665594,0.381 +/- 0.059,0.7197043568767254,0.847754259225431,0.720-0.848,0.6785737128237928,0.8124108513135325,0.679-0.812,0.5807558760683761,0.75,0.581-0.750,0.8305528846153847,0.9423977103373526,0.831-0.942
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,morfnet_full,high_specificity_90,3,80.0,development_validation_only,True,0.7333333333333334,0.03608439182435161,0.733 +/- 0.036,0.9682539682539683,0.05498573992282149,0.968 +/- 0.055,0.48333333333333334,0.06291528696058961,0.483 +/- 0.063,0.6430398223657151,0.059206878792072946,0.643 +/- 0.059,0.9833333333333334,0.028867513459481315,0.983 +/- 0.029,0.8651041666666667,0.017185605956245284,0.865 +/- 0.017,0.7333333333333334,0.014433756729740658,0.733 +/- 0.014,0.6666666666666666,0.08036375634160797,0.667 +/- 0.080,0.18193800793893997,0.030384712361064995,0.182 +/- 0.030,0.19040824572245277,0.03856010222517817,0.190 +/- 0.039,0.5946666666666668,0.06478682993736715,0.595 +/- 0.065,0.8064975848413586,0.9022017208878078,0.806-0.902,0.550866429878377,0.7136138613861386,0.551-0.714,0.3855365223012282,0.5598590005844535,0.386-0.560,0.9606119791666666,1.0,0.961-1.000
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,morfnet_no_bio,high_specificity_90,3,80.0,development_validation_only,True,0.7041666666666666,0.00721687836487036,0.704 +/- 0.007,0.9639376218323586,0.0312651363203615,0.964 +/- 0.031,0.425,0.024999999999999994,0.425 +/- 0.025,0.5892683198352398,0.019551060249467647,0.589 +/- 0.020,0.9833333333333334,0.014433756729740658,0.983 +/- 0.014,0.8395833333333332,0.01985625426240642,0.840 +/- 0.020,0.6750000000000002,0.024999999999999967,0.675 +/- 0.025,0.625,0.025000000000000022,0.625 +/- 0.025,0.19689088038733948,0.0077874613203325485,0.197 +/- 0.008,0.19414990743001304,0.006859065788039277,0.194 +/- 0.007,0.7040000000000001,0.08089499366462674,0.704 +/- 0.081,0.7917697469533093,0.8844636223304542,0.792-0.884,0.495285061815891,0.6650510204081631,0.495-0.665,0.3333333333333333,0.5087000907441016,0.333-0.509,0.9537037037037037,1.0,0.954-1.000
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,convnext_tiny_peri,high_specificity_90,3,80.0,development_validation_only,True,0.6916666666666668,0.0505181485540923,0.692 +/- 0.051,0.9063492063492063,0.043208436789892654,0.906 +/- 0.043,0.425,0.09013878188659973,0.425 +/- 0.090,0.5761549925484352,0.09380641160355767,0.576 +/- 0.094,0.9583333333333334,0.014433756729740658,0.958 +/- 0.014,0.8264583333333334,0.026773670407385895,0.826 +/- 0.027,0.6583333333333333,0.09464847243000452,0.658 +/- 0.095,0.5083333333333334,0.08779711460710615,0.508 +/- 0.088,0.17864707026941082,0.020472541959568304,0.179 +/- 0.020,0.12072118123372395,0.03292381559878408,0.121 +/- 0.033,0.6000000000000001,0.03555277766926233,0.600 +/- 0.036,0.7587277199074074,0.8693360564763665,0.759-0.869,0.5,0.664887640449438,0.500-0.665,0.3445378151260504,0.5134204228161149,0.345-0.513,0.9240332573707449,0.9915284062342886,0.924-0.992
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,convnext_tiny_disc,high_specificity_90,3,80.0,development_validation_only,True,0.6750000000000002,0.012500000000000013,0.675 +/- 0.013,1.0,0.0,1.000 +/- 0.000,0.3499999999999999,0.024999999999999994,0.350 +/- 0.025,0.5181797005696377,0.027445822416138493,0.518 +/- 0.027,1.0,0.0,1.000 +/- 0.000,0.8044791666666665,0.040529133682862505,0.804 +/- 0.041,0.5583333333333333,0.06291528696058958,0.558 +/- 0.063,0.4583333333333333,0.08036375634160799,0.458 +/- 0.080,0.20420482622769973,0.013243170752906342,0.204 +/- 0.013,0.16366856892903647,0.0333379925823772,0.164 +/- 0.033,0.6000000000000001,0.024331050121192837,0.600 +/- 0.024,0.7354026198502942,0.8502599903354796,0.735-0.850,0.41464397671294223,0.6187632671896631,0.415-0.619,0.26154668567355666,0.44797794117647055,0.262-0.448,1.0,1.0,1.000-1.000
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,convnext_tiny_global,high_specificity_90,3,80.0,development_validation_only,True,0.6291666666666667,0.0505181485540923,0.629 +/- 0.051,1.0,0.0,1.000 +/- 0.000,0.25833333333333336,0.10103629710818451,0.258 +/- 0.101,0.40358687758517253,0.13105257890285257,0.404 +/- 0.131,1.0,0.0,1.000 +/- 0.000,0.8019791666666668,0.025701739767637045,0.802 +/- 0.026,0.5499999999999999,0.043301270189221905,0.550 +/- 0.043,0.45,0.06614378277661477,0.450 +/- 0.066,0.20369302217538157,0.016384681169765294,0.204 +/- 0.016,0.1377232869466146,0.03826141324206499,0.138 +/- 0.038,0.6360000000000001,0.03555277766926233,0.636 +/- 0.036,0.7344666914325096,0.839742374808236,0.734-0.840,0.30319831091648425,0.5,0.303-0.500,0.17868861364624078,0.3333333333333333,0.179-0.333,1.0,1.0,1.000-1.000
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,efficientnet_v2_s_global,high_specificity_90,3,80.0,development_validation_only,True,0.5958333333333333,0.019094065395649375,0.596 +/- 0.019,1.0,0.0,1.000 +/- 0.000,0.19166666666666665,0.03818813079129867,0.192 +/- 0.038,0.32051661244207824,0.054383444362802645,0.321 +/- 0.054,1.0,0.0,1.000 +/- 0.000,0.7985416666666666,0.014837443835894833,0.799 +/- 0.015,0.6833333333333332,0.014433756729740593,0.683 +/- 0.014,0.5416666666666666,0.08779711460710615,0.542 +/- 0.088,0.20608480264199894,0.016401119427165812,0.206 +/- 0.016,0.19166857401529946,0.04423038652932031,0.192 +/- 0.044,0.6866666666666666,0.04822171018673365,0.687 +/- 0.048,0.7260305066057803,0.8418679199273713,0.726-0.842,0.2148076923076923,0.41401626016260157,0.215-0.414,0.12032758620689656,0.26104718810601163,0.120-0.261,1.0,1.0,1.000-1.000
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,morfnet_full,youden,3,80.0,development_validation_only,True,0.7833333333333333,0.050518148554092264,0.783 +/- 0.051,0.9479991485738611,0.0160580047596792,0.948 +/- 0.016,0.6000000000000001,0.10897247358851687,0.600 +/- 0.109,0.730687143990194,0.0843732840826332,0.731 +/- 0.084,0.9666666666666667,0.014433756729740658,0.967 +/- 0.014,0.8651041666666667,0.017185605956245284,0.865 +/- 0.017,0.7333333333333334,0.014433756729740658,0.733 +/- 0.014,0.6666666666666666,0.08036375634160797,0.667 +/- 0.080,0.18193800793893997,0.030384712361064995,0.182 +/- 0.030,0.19040824572245277,0.03856010222517817,0.190 +/- 0.039,0.4306666666666667,0.05828664798505174,0.431 +/- 0.058,0.8050209222052167,0.9046758256132775,0.805-0.905,0.6570877579643358,0.7941915282859555,0.657-0.794,0.5163934426229508,0.6821969696969696,0.516-0.682,0.9304513009440479,0.991869918699187,0.930-0.992
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,morfnet_no_bio,youden,3,80.0,development_validation_only,True,0.7375000000000002,1.3597399555105182e-16,0.738 +/- 0.000,0.9420289855072465,0.05020437123388053,0.942 +/- 0.050,0.5083333333333333,0.028867513459481315,0.508 +/- 0.029,0.6591337099811675,0.013047463710500026,0.659 +/- 0.013,0.9666666666666667,0.028867513459481315,0.967 +/- 0.029,0.8395833333333332,0.01985625426240642,0.840 +/- 0.020,0.6750000000000002,0.024999999999999967,0.675 +/- 0.025,0.625,0.025000000000000022,0.625 +/- 0.025,0.19689088038733948,0.0077874613203325485,0.197 +/- 0.008,0.19414990743001304,0.006859065788039277,0.194 +/- 0.007,0.5640000000000001,0.08827230596285564,0.564 +/- 0.088,0.7825083473130338,0.8863725570669169,0.783-0.886,0.5689285714285715,0.7337752860065155,0.569-0.734,0.41075216972034717,0.5965349965349964,0.411-0.597,0.9322033898305084,0.9922192950581395,0.932-0.992
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,convnext_tiny_peri,youden,3,80.0,development_validation_only,True,0.7541666666666668,0.0520416499866533,0.754 +/- 0.052,0.8842636746143057,0.017230583416827396,0.884 +/- 0.017,0.5833333333333334,0.1040832999733066,0.583 +/- 0.104,0.7001920354033029,0.0795021864950942,0.700 +/- 0.080,0.9250000000000002,1.3597399555105182e-16,0.925 +/- 0.000,0.8264583333333334,0.026773670407385895,0.826 +/- 0.027,0.6583333333333333,0.09464847243000452,0.658 +/- 0.095,0.5083333333333334,0.08779711460710615,0.508 +/- 0.088,0.17864707026941082,0.020472541959568304,0.179 +/- 0.020,0.12072118123372395,0.03292381559878408,0.121 +/- 0.033,0.47733333333333333,0.03401960219246153,0.477 +/- 0.034,0.764869469673289,0.8691874071403349,0.765-0.869,0.6306629834254143,0.772963758640015,0.631-0.773,0.4957215929850201,0.6724250762251803,0.496-0.672,0.876982976040353,0.9673620367901893,0.877-0.967
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,convnext_tiny_disc,youden,3,80.0,development_validation_only,True,0.6916666666666668,0.019094065395649326,0.692 +/- 0.019,0.8973684210526316,0.048737524151189815,0.897 +/- 0.049,0.43333333333333335,0.014433756729740658,0.433 +/- 0.014,0.5843691148775895,0.022854021011627885,0.584 +/- 0.023,0.9499999999999998,0.024999999999999967,0.950 +/- 0.025,0.8044791666666665,0.040529133682862505,0.804 +/- 0.041,0.5583333333333333,0.06291528696058958,0.558 +/- 0.063,0.4583333333333333,0.08036375634160799,0.458 +/- 0.080,0.20420482622769973,0.013243170752906342,0.204 +/- 0.013,0.16366856892903647,0.0333379925823772,0.164 +/- 0.033,0.47066666666666673,0.024110855093366853,0.471 +/- 0.024,0.7406195459101372,0.84966070737294,0.741-0.850,0.5029570552147239,0.67901999316473,0.503-0.679,0.3535893707033316,0.5321503746737392,0.354-0.532,0.908288770053476,0.984005376344086,0.908-0.984
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,convnext_tiny_global,youden,3,80.0,development_validation_only,True,0.7000000000000001,0.03750000000000003,0.700 +/- 0.038,0.8904761904761905,0.09122497171746674,0.890 +/- 0.091,0.4666666666666666,0.10408329997330668,0.467 +/- 0.104,0.6039624791794512,0.0822757063405615,0.604 +/- 0.082,0.9333333333333332,0.07216878364870322,0.933 +/- 0.072,0.8019791666666668,0.025701739767637045,0.802 +/- 0.026,0.5499999999999999,0.043301270189221905,0.550 +/- 0.043,0.45,0.06614378277661477,0.450 +/- 0.066,0.20369302217538157,0.016384681169765294,0.204 +/- 0.016,0.1377232869466146,0.03826141324206499,0.138 +/- 0.038,0.4693333333333333,0.07739078325830108,0.469 +/- 0.077,0.7314819907326754,0.841291611767172,0.731-0.841,0.5269292864061995,0.6869383727990285,0.527-0.687,0.38461538461538464,0.5509051724137931,0.385-0.551,0.8860584461867427,0.975609756097561,0.886-0.976
AIROGS_ORIGA,external_REFUGE2_balanced,balanced,efficientnet_v2_s_global,youden,3,80.0,development_validation_only,True,0.7083333333333334,0.019094065395649326,0.708 +/- 0.019,0.9262187088274044,0.06688295202369991,0.926 +/- 0.067,0.4583333333333333,0.07216878364870323,0.458 +/- 0.072,0.6085121568992536,0.05484901573045042,0.609 +/- 0.055,0.9583333333333334,0.03818813079129865,0.958 +/- 0.038,0.7985416666666666,0.014837443835894833,0.799 +/- 0.015,0.6833333333333332,0.014433756729740593,0.683 +/- 0.014,0.5416666666666666,0.08779711460710615,0.542 +/- 0.088,0.20608480264199894,0.016401119427165812,0.206 +/- 0.016,0.19166857401529946,0.04423038652932031,0.192 +/- 0.044,0.5,0.064,0.500 +/- 0.064,0.7309809629912679,0.8417438182521642,0.731-0.842,0.5262688172043011,0.6936196854979615,0.526-0.694,0.37065412186379926,0.5526315789473685,0.371-0.553,0.9170298165137615,0.9917028236914601,0.917-0.992
AIROGS_ORIGA,external_REFUGE2_natural,natural,morfnet_full,f1,3,400.0,development_validation_only,True,0.915,0.038971143170299746,0.915 +/- 0.039,0.6249967737772616,0.18854320075867237,0.625 +/- 0.189,0.6499999999999999,0.1089724735885168,0.650 +/- 0.109,0.6151654745352921,0.08266599764406357,0.615 +/- 0.083,0.9444444444444445,0.05144516438181149,0.944 +/- 0.051,0.8743055555555554,0.023431892333268773,0.874 +/- 0.023,0.725,0.025000000000000022,0.725 +/- 0.025,0.6749999999999999,0.06614378277661476,0.675 +/- 0.066,0.05447677308524457,0.0010526487340056696,0.054 +/- 0.001,0.05391429861386617,0.02765829867380347,0.054 +/- 0.028,0.3633333333333333,0.1338220211076388,0.363 +/- 0.134,0.8227694370353845,0.9072917231544045,0.823-0.907,0.5363083657587548,0.6726764728473769,0.536-0.673,0.5689285714285715,0.7339098105948506,0.569-0.734,0.9327188940092166,0.9573802681992337,0.933-0.957
AIROGS_ORIGA,external_REFUGE2_natural,natural,morfnet_no_bio,f1,3,400.0,development_validation_only,True,0.9141666666666667,0.012583057392117928,0.914 +/- 0.013,0.5706213929210445,0.07030675778079604,0.571 +/- 0.070,0.6,0.07500000000000001,0.600 +/- 0.075,0.5828789049762833,0.05635490869234423,0.583 +/- 0.056,0.9490740740740741,0.013127265628479485,0.949 +/- 0.013,0.8494560185185186,0.019674370172698994,0.849 +/- 0.020,0.6666666666666666,0.06291528696058958,0.667 +/- 0.063,0.6083333333333333,0.07637626158259735,0.608 +/- 0.076,0.06093854763280982,0.006479468660973677,0.061 +/- 0.006,0.04365577975908916,0.007490880692922046,0.044 +/- 0.007,0.37666666666666665,0.0880814017448254,0.377 +/- 0.088,0.7928883459240851,0.8884867244158221,0.793-0.888,0.503194428456314,0.6514324277255311,0.503-0.651,0.4979961832061069,0.6797099236641222,0.498-0.680,0.9362785478222266,0.9613090358224915,0.936-0.961
